video_url,author,comment,votes,time,is_reply
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@fitriannisa3517,Apa aku aja yang ngeliat ya kaka ini mirip Michelle Ziudith dri cara ngomong nya plek ketiplek🤭😌,0,2 weeks ago (edited),False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@BasoTahu-o3e,Saran bang... Minimal sediakan air minum,0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@ikamerdekawati574,target kerjaan itu termasuk ekspektasi ga sih? stres banget🥲,0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@fth_inayah,Relate lagi,0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@Nrlfauzaa18,"Nah kata2 yg udah sekian kali aku dengar tp masih berusaha buat nanamin mindset ini dalam hidupku
""Kamu tidak harus sempurna untuk diterima oleh mereka. Mereka akan mencintaimu apa adanya""",37,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@taufiknhidayat,"Kamu tidak lemah, hanya pernah terikat luka dan takut ditinggal. Biarkan proses pulih berjalan perlahan, sebab dengan berani mengenali luka, kamu akan tumbuh menjadi jiwa yang kuat, sadar dan akhirnya mampu pergi dari hubungan yang tidak sehat.",2,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@muu8644,"Melatih Empati dan Toleransi 

Otak manusia dirancang atau terlatih untuk melacak perbedaan. Dalam peradaban orang-orang dulu, mereka melihat perbedaan itu dibutuhkan sebagai suatu antisipasi terhadap ancaman yang membahayakan dan bisa membunuh mereka, di zaman peradaban dulu. 

Jika kita duduk atau berdiri berdua dengan kawan kita misalnya, dalam waktu singkat orang akan melihat perbedaan kita. Orang tidak melihat persamaan kita. Padahal ada banyak persamaan kita tapi orang tidak notice. Misalnya mata kita sama jumlahnya, telinga kita, tangan dan kaki kita. 

Contoh pakai filosofi kue donat: lebih baik membahas kuenya, hal-hal yang sama, daripada sibuk memperdebatkan lubangnya yang belum tentu mutlak benar.

Di zaman ini, di mana kebutuhan untuk bekerjasama itu lebih penting, maka kita berusaha untuk melatih otak kita untuk lebih melihat persamaan dan 'mematikan' kecenderungan otak yang berlebihan dalam melacak perbedaan. Yaitu dengan cara melatih empati dan toleransi.",0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@Wilson-lp3hw,"Saran si bang, sblum podcast gini minimal netral in diri dlu, fokus sama lawan bicara dan imbangin obrolan.

Perbanyak kebiasaan komunikasi, dan ksih akses tenggelam dlam obrolan podcast ini.

Keliataan bgt si host ga fokus wkwkwk, kayak org lgi ga mood ngobrol tpi hrus ngobrol karena pekerjaan.",2,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@indoantiKKN,terimakasih ayah dan paman yang memberi aku jabatan,1,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@mramadhanmiftahurahman703,kena gini huhu,0,2 weeks ago (edited),False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@dwidianaulina4167,"Terima kasih. 
🙂",0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@wulannovianti2998,"Relate banget sama apa yang disampaikan Kak Analisa tentang efikasi diri, karena aku juga sedang mengalami hal yang sama di kantor sebagai dampak dari leadership yang menurutku bias, jadi value aku bekerja skrg hanya berdasarkan gajiku saja (berangkat-kerja-pulang-gajian and repeat). Ditambah lagi POV Kak Bilal sebagai seseorang yang pernah bekerja part-time dengan tipe leader yang kurang komunikatif, aku jadi semakin merasa relate. Aku juga sempat mempertanyakan apakah sebenarnya aku yang toxic, karena ternyata memang ada tipe leadership yang kurang cocok dengan personal baggage masing-masing. Aku tipe orang yang merasa lebih nyaman kalau segala sesuatu sudah jelas sejak awal, sementara bosku punya pola komunikasi yang berbeda. Mungkin bukan berarti salah satu dari kami toxic, tapi memang cara kami berkomunikasi dan menghadapi sesuatu berbeda. Ditambah lagi, dia juga pasti punya personal baggage dan cara pandang sendiri yang memengaruhi gaya leadership-nya.",1,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@ElizaId,Iyaaa kak ya allah maaf udah bertahun'' ngikutin podcast Suara berkelas tapi nggak sadar kalau belum Subscribe😢,1,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@TasyaKuranti,"aku sudah dititik mau resign karena trauma bentakan atasan yang sering, sedangkan aku tidak pernah sekalipun dibentak atau dimarahi oleh ayahku, aku merasa bosku toxic, namun setelah melihat podcast ini berpikir lagi mau resign apa ngga",4,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@rezalupus598,"Demotivated di tempat kerja karena kondisi sangat monoton serta minim apresiasi dari manajemen, hilang ketenangan, arah dan tujuan karena kekecewaan karena penghianatan yang terus berlangsung oleh orang terdekat, ekonomi yang cenderung menurun karena gali lobang tutup lobang. Hanya tersisa senyum cerah 2 buah hati. Bagaimana keluar dari lingkaran buruk ini diumur 40 tahun??",0,2 weeks ago (edited),False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@triintanoktaviani9114,🙂‍↕️🫶,0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@rahmahasan5282,"Aku kemarin nanya ke temen orjep “anakmu sekarang umur berapa” “paling besar 27 tahun” “kamu ga nyiruh anakmu untuk nikah” “engga, karena yang nanti akan menjalani kehidupan setelah menikah itu dia, bukan kita, dari nanti ngurus anak, harus ngatur rumah , pasti nanti yang pusing pasti dia, biarkan dia menikmati hidupnya mau nanti dia menikah ataupun tidak ga masalah itu hidup dia, yang penting dia bertanggung jawab dengan hidupnya sendiri 😢",98,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@hudaatreides7205,Dan aku selalu mau menjadi dan sudah terjadi 1 org itu di lingkaran kecil pertemananku 51:35,1,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@septianacakadidy6548,Kamu hebat dari semua peran,0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@agustinakhaliq5386,kerenn banget podcastnya kali ini,1,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@erinriamardani,"Kak kalau gak cocok dg atasan, bener bener jadinya bikin gak produktiv gak perform skill nya jadi malah menurun gt apakah ak juga termasuk tidak proffesional?😢",0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@DitaAyu-se6oy,Nasgor BJ PONOROGO  hadir selalu,1,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@AjunPramudika,yes,0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@subursalmon,Pangling sama mbak analisa..,0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@umamsyahrul5008,👍,0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@Manuelferrera9117,Unfang Tara arts min please please please,1,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@windywijaya1173,"Iya kan..... Trus ga usah suruh"" subscribe,, kalau orang mau,, ya akan otomatis... Toh yang nonton juga orang"" yg punya kesadaran",0,2 weeks ago,True
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@wanzXpasep969,"jgn kk kuatin aja mental mu insya allah pertahankn kerjaan mu skrng 
susah loh cri kerja skrng",0,2 weeks ago,True
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@ameliasepti9532,"Aku resign kak, per September awal ini😢 In this economy:

Aku memutuskan resign dari pekerjaan ku saat ini, demi kebaikan mental ku. Dan aku percaya kalau resign itu cuma kehilangan pekerjaan sementara, bukan rezeki ku. Karna sehat itu mahal

Semua kembali ke kondisi tubuh dan mental masing2, tidak perlu memaksakan apa yang dipaksakan",0,7 days ago,True
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@IsnaMasruroh-p8l,​ @ameliasepti9532 hai ka saya bertahan 3 tahun akhirnya resign jga dari akhir april dn yq skrng menikmati hidup di desa asal dengan brlum bekerja seperti dlu yg ibaratnya dipandang,0,4 days ago,True
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@NurmaOktora-h2w,"Afwan, ijin sharing..kalau saya pernah ada di posisi yg kurang lebih sama seperti kakak, Alhamdulillah di beri hidayah melalui teman, saya dianjurkan memperbaiki diri terlebih soal tauhid. Ini kalau kakak nya muslim ya",0,2 weeks ago,True
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@TaufikHidayat-wt9wb,Diperhatiin kok mirip luna maya kk ini suara ny mndakti jg 😅,0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@namialus-e5w,ol,0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@masherutopan6555,Hadir,0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@anggikha4636,aku kerenn sampe selesai nonton podcast ini hihi 😊,0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@ruangsuaratia,Ngikutin mba ana dari lama dan subscribe chanel nya juga penyampaian mba ana selalu adem dan bikin tenang,0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@yantiyanti-h5w9e,"Daging semua

AHA MOMENT :
-Selalu bergerak di setiap keadaan
-Miliki self awarenes",0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@Muhammadrifki123-t6n,Sama tgk zulfa kapan yayang ?,0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@CristianoNatalioduri,"Mas bilal,kenapa gk daftar ternak clip aja",0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@Nurulpalah-y2b,"Dulu nge-fans banget sama mbak analisa, salah satu konten yang paling mengispirasi ku waktu itu, terkait inner child,,, sekarang ternyata udah makin luas yah pengetahuan dan pengalamannya, salut,,, 👍👍 makin nge-fans aku, semoga bisa ketemu🤭😁🤲",2,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@almarufhidayat7376,Temanku skrng hanya suami gak ada teman dekat..huu miris gak sih😢,1,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@theblissynotes,"realate banget perkara ""ekspektasi"". Aku baru lulus kuliah, dan semasa sekolah dan kuliah aku anak yang berprestasi sehingga keluarga terlalu banyak nyimpen ekspektasi besar ke aku. Dan sekarang posisinya belum dapat kerja, lagi burnout parah, takut keluarga kecewa ke aku:)",41,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@AlvitoDesu,Thx you suara berkelas,0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@MunawarZikri-u8i,Sering2 buat konten sama psikolog bang,0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@yayanurcahyati4324,MaasyaAllah aku selalu suka dengan ka analisa menyampaikan.. Makasih kak bilal sudah berkenan menghadirkan beliau.,0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@ZicoAgustianRusdy,"opening highlight subscriber-nya kaya DOAC, good good",0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@etonraudatulfbt2199,"yang gue heranin di indonesia ini kok bisa mereka suruh orang bekerja diluar dari jobdesk nya, dengan alesan minta tolong.",1,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@Aansopandi-z8o,staytuned di channel SUARA BERKELAS...mantapz..🎧🚬☕🤝,1,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@muhammadyumnaiffatrabbani5927,Sangarr ini episode 🤟🏻,0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@kurniachandra7833,"Berasa lagi konseling pribadi, krn persis dgn keadaan diriku skrg",1,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@niayliawow509,"Suka bgt sama penyampaian ka analisa, seperti di kontennya sendiri, ringan, mudah dimengerti, halus, tertata banget, dan ngena",0,2 weeks ago (edited),False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@syifavoiceover8154,"GA miris kaka, justrus bangga...Karena Aku juga.❤",0,2 weeks ago,True
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@kaneishia,"sama kak, bedanya aku langsung kerja tp gaji gak sesuai ekspektasi keluarga. pada akhirnya aku sadar, jalan apapun yang lagi kita hadapi hari ini, tetap ada celahnya di mata orang lain",9,2 weeks ago,True
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@alfiahlys3218,"Kak, aku pernah merasakan posisi mu",0,2 days ago,True
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@mzyansyah,Semangat ka,1,2 weeks ago,True
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@firnandatriwahyuni5504,Kak sama,0,4 days ago,True
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@Ivanovichhenko,"14:03 valid lagi gw banget ini, ortu gw apa apa selalu punya mindset begini, kalo udh sukses udh nikah, gw tetep harus biayain adek adek gw kuliah dan ortu gw hidup, kalo gak berhasil ya gagal",7,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@gabeharahap,"10 tahun lalu merasa tidak otentik, maaf kak...aku liat itu di dirimu sejak dulu, alhamdulillah sudah aware..selamat bertumbuh, kamu tambah keren sekarang",6,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@EghyVDjaya,"Mendengarkan podcast ini dengan kondisi yg kebetulan sedang ""burn out"", rasanya ada validasi yg saya temukan di sini. Pengakuan bahwa entah berapa banyak saya menghadirkan orang lain dalam diri saya, berikut masalahnya & pemenuhan ekspektasi. Semuanya bermuara pada satu aktualisasi: dampaknya diri saya semakin sedikit. Nyaris habis. Semakin tidak menemukan keberadaan 'saya' sendiri. Terima kasih obrolannya, semoga saya terus dapat belajar.",7,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@yumnn2033,Seneng banget disini menyinggung masalah sistemik yang saya rasa sangat relate dengan kondisi negara kita saat ini.,0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@waidiakbar3178,"iya betul, budaya sopan santun Inggris tingi sekali. Jangan lupa bilang thanks, dan please..., jika masuk ruang siapa pun yang paling depan otomatis menahan daun pintu sampai semua orang yang di belakangnya masuk semua. Begitu ketika saya sempat belajar di Leicester.",1,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@Dolcesanti7878,Gampang. Jadi Diri sendiri lakukan yang kamu happy. Pilih picky teman kerja yg positif vibes. Jauuhi orang sombong bad vibes. Krn isinya cuma nularin emosi ga penting. Iya kesannya kok gitu. Hm happy my mind my brain lebih penting untuk hidupku. Daripada capek berurusan yg ga bagus buat hidupmu,2,2 weeks ago (edited),False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@putrinirnaw,masyaallah skripsiku juga bahas itu wkwk efikasi diri sama resiliensi dari sudut pandang anak manajemen fokusnya ke sdm. takut bgt ksripsiku salah hihi tp ya udahlah udah selesai juga:),0,2 weeks ago (edited),False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@dalhar_jepara,"Suka dengan pembahasan yang relate. semakin menguatkan keyakinan, semacam pupuk yang dibutuhkan untuk tumbuh. terima kasih ka",3,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@SondangStmg1721,Keyakinan sama diri sendiri ❤,0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@KeluargaArindra,Suka banget dg podcast2 berbobot macam ini❤,0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@mr.shaibi01,Hehe hanya orang2 yg nyesel ga cobaGa ruda Ho ki gampang bgt dapetr free spin nya😊,0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@unad5253,cantik bgt,0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@jajangnurjaman5712,Suara berkelas emang keren2 narasumbernya,0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@nurridhasoekanda4776,Oh iya. Saya juga belim subscribe. Padahal suka nonton kontennya,3,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@yawizhe,"Setuju, temen SMP yg menurutku paling nyaman, tp  mereka uda jauh 😢",0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@laksitagamar6896,setuju banget yg paling penting dalam hidup kita itu awarness atau kesadaran,3,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@RidhaBummie,"saya sudah masuk kesini, berusaha ngak iri dengan pencapaian orang.. ingin fokus ke diri dan tenaga diri di umur 30 tahun ini",35,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@idafitria1173,Terimakasih podcast yang mengajari hal yang selama ini susah di sembuhkan 😢❤❤❤❤,0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@liesaherliyani3508,Aku suka kata kata di 48:53😘😘,0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@RFishingBackpacker,Daging semua isinya.tanpa tulang..,0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@themorgan96,"Kak ..
Tenryata aku ga sendiri..",1,2 weeks ago,True
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@Umihani-xw7pk,"aq juga k,, 😢",1,2 weeks ago,True
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@caturajipangestu3688,Tapi susah buat gak iri sama orang karena tiap hari ketemu orang 😢,1,2 weeks ago,True
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@Januarmirza,Apakah ekspektasi org tua atau lingkungan membuat org jadi koruptor.. dengan uang banyak hidup akan bahagia?? Benang merahnya terlalu orientasinya ttng uang byk...,0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@RidhoMuli,13:50,0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@LaeliNur-y7v,Ini smua jawaban yg Sy cari selama ini masyaallah ❤,0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@MuhammadEfendi-b1l,Aku udah subscribe ya bang 😊,0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@trisniulandtary,"Aq baru sadar aku pelit kediri aku sndiri, krna dulu ortuq sukses trus bangkrut, bhkan dulu utk skolahpun susah bgt utk dpt uang saku... Skrg aq obses utk nabung tp dsaat suamiq judol, aq bner2 bantu sampe habis2an, skrg kepercayaanku habis, hatiku hancur, bner2 depresi... Ngerasa rendah diri smpe bbrp kali kpikiran pgn bundir... Skrg suamiq krja di LN, udah 8bulan kita gak kontakan,",6,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@erniharahap-r3q,"Salah satu psikolog kesayangan aku,❤",1,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@zeehaza7565,Akhirnya mba Ana 🤍🤍🤍,0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@RzkyFrmnsyh.12,"Kunci utama untuk mengatasi masalah emosional adalah memiliki kesadaran diri. Kita perlu menyadari ""tombol"" emosi kita agar tidak terjebak dalam pola stres yang berulang.",5,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@elolalayla,"Orang yang berselingkuh adalah orang yang kehilangan arah hidupnya.dia tidak tau arah hidupnya mau kemana,orang yang berselingkuh tidak mencintai selingkuhanya sebenarnya dia mencintai dirinya dengan versi yang dia inginkan,versi terbaik yang dia anggap keren di samping selingkuhanya. Ngena banget ya dengan kata kata ini",167,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@Thomasdisini,Hm,0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@rahmansatrio8112,saya sudah suscribe kak bilal,0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@jjong.namu.park26,1:06:00 note !!!,1,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@KirikananMampos,"Kaya gmna ya pikiran kita... kaya kerja tapi ga ngelakuin apa apa untuk diri kita lebih baik kedepannya. 
Aku pasrahkan ini semuanya 😢",12,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@KirikananMampos,"Caranya gimana si mas agar kita bisa nyaman sama hidup yg sebenarnya kita gamau. 

Misalnya kita kerja dengan gtu gtu aja nerima gajih. 
Belom pikiran kita selalu overtingking, belom ketemu orang"" yg kaya tai lah di dunia pekerjaan. Toxic npd parah dah mas. 
Ini jujur yg saya alamin walaupun saya cerita pengalaman diri saya sendiri 😢🫨🥹🥲",0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@alamfirdausheriza7660,ketika psikolog memerlukan psikolog,3,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@KirikananMampos,"Tapi sedih jga si mas aku kira dewasa itu menyenangkan dan ternyata setelah umur aku meranjak 20 aku baru sadar banyak ekptesasi di kepalaku, dari orang tua tentang masa depan. Pekerjaan yg gtu gtu aja sedih banget mas aseli 😢😢",11,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@KirikananMampos,Yah kalo ilang arah ada gps wkwk,0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@mamd777,daginggg bangettt nihhh 🔥🔥,0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@nuri_amri,Love with this session ❤❤❤,1,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@LilisSyann9,"Mas Bilal disini agak salting dikit ya, terlalu nyaman ya mas😅",0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@titihratih8942,"Ya Alloh, gak mudah jadi kaka, tapi saya yakin kaka kuat, apalagi udah denger podcast ini
Semoga Alloh menguatkan Kaka, InshaAllah kedepan nya lebih baik dalam segala hal🤲",1,2 weeks ago,True
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@trisniulandtary,"​ @titihratih8942 makasi kk, sbnernya kluargaku sllu support tp aku trllu malu utk crita, temen2 udah punya klrga masing2, gak mgkin aku repotin utk dger critaku, bhkan utk kepsikolog aku trllu kasian utk ngeluarin duit, aku sllu mengalah pdhl gada yg minta utk aku nyerah sama diri aku sndiri. Aku sllu mendahulukan anak2, kluarga, tp utk diri sndiri aku sllu mengalah. Trnyata aku emank sakit didalam",0,2 weeks ago,True
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@AsfiaMasfufah-r9j,Semangat kakk,0,2 weeks ago,True
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@trisniulandtary,​ @AsfiaMasfufah-r9j makasi kk,0,13 days ago,True
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@yukirinn2526,Boong,0,2 weeks ago,True
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@Ahemku88Ahem,​ @yukirinn2526 🤣,0,10 days ago,True
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@AldhyArzullyant,Apasih jamet,0,2 weeks ago,True
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@AriEfendi-w8z,Percayalah kamu yang merasa gitu gitu aja adalah sesuatu yang beberapa orang harapkan. Punya harapan boleh saja tapi untuk menyesali kehidupan hari ini juga tidak bisa dibenarkan. Fase dan pencapaian setiap orang itu berbeda-beda. Dengan langkah dan gerakan kita sebenarnya kita sudah mendapatkan pencapaian kecil yang belum tampak di mata kita. Keep moving kak.,2,2 weeks ago,True
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@kintaniakaramina2880,"28:56 ""kita gak pernah tau sampai kita ada di kaki orang itu"" , part ini langsung deg! oh iya betul yaa..",1,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@hensofficial4940,40:10 Ngobrol daan cerita sana diri sendiri untuk tau trauama dan sadar,3,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@danisaurusssss,"""nak, ibumu sedang invest pengetahuan dan wawasan untuk jangka panjang dimulai dari nyari ilmu termasuk di podcast ini. ibu berusaha kontrol diri, regulasi emosi, belajar parenting, belajar memahami emosi, dll. one day, ibu mungkin ga sempurna tapi ibu akan usahakan menjadi orang tua yang selalu ada untuk kamu. jangan bandel yaaaa, semoga ibu ga menerapkan parenting voc ya nak wkwkwk""",691,2 weeks ago (edited),False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@SuhefiOktarian,yeyy kak analisa...,0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@hadikhoirudin103,"Mungkin kedepanya diberikan kesempatan bisa tanya ke Mbk Analisa...
Pingin tanya ketika pasangan kayak mbk analisa yg sudah satlle secara  ekonomi dan ilmu dari pasangan suami istri, apakah dalam menjalankan kehidupan rumah tangga mbk analisa zero permasalahan/totaliy bahagia .. dan apalagi yg masih mau dicari dalam kehidupan kedepannya",0,2 weeks ago,False
https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk,@GustienJastin,Bang undang teh feby,0,2 weeks ago,False
